date,gold_usd,silver_usd,lly_usd,wmt_usd,vrt_usd,ccj_usd,avgo_usd,jnj_usd,usdsek,gold_sek,silver_sek,gold_ret,silver_ret,lly_ret,wmt_ret,vrt_ret,ccj_ret,avgo_ret,jnj_ret,portfolio_ret
2009-02-16,,,,,,,,,8.5589,,,,,,,,,,,
2009-02-17,967.0000,14.0080,34.5800,16.0800,,14.3700,,55.9800,8.8322,8540.74,123.72,2.7084,2.8488,-2.3991,3.6750,,-7.2903,,-1.9615,0.3786
2009-02-18,977.7000,14.2880,34.4000,16.6667,,15.2000,,55.8300,8.7465,8551.45,124.97,1.1065,1.9989,-0.5205,3.6484,,5.7759,,-0.2679,1.8608
2009-02-19,976.1000,13.9330,34.4800,16.8167,,13.9900,,55.9300,8.7169,8508.57,121.45,-0.1637,-2.4846,0.2326,0.9000,,-7.9605,,0.1791,-1.1170
2009-02-20,1001.8000,14.4880,33.2400,16.6733,,13.8300,,54.6500,8.7309,8746.62,126.49,2.6329,3.9834,-3.5963,-0.8523,,-1.1437,,-2.2886,0.1699
2009-02-23,994.6000,14.4480,32.3100,16.2933,,12.9500,,53.6500,8.8982,8850.15,128.56,-0.7187,-0.2761,-2.7978,-2.2791,,-6.3630,,-1.8298,-2.1172
2009-02-24,969.1000,13.9930,32.9100,16.6700,,13.7000,,54.5400,8.7733,8502.20,122.76,-2.5638,-3.1492,1.8570,2.3118,,5.7915,,1.6589,0.4298
2009-02-25,965.7000,13.8730,32.5600,16.4033,,14.0100,,53.9600,8.9479,8640.99,124.13,-0.3508,-0.8576,-1.0635,-1.5997,,2.2628,,-1.0634,-0.5068
2009-02-26,941.8000,12.9500,31.0400,16.0833,,14.3100,,52.4400,8.9923,8468.95,116.45,-2.4749,-6.6532,-4.6683,-1.9508,,2.1413,,-2.8169,-2.7553
2009-02-27,941.5000,13.0850,29.3800,16.4133,,14.5800,,50.0000,9.0134,8486.12,117.94,-0.0319,1.0425,-5.3479,2.0518,,1.8868,,-4.6529,-0.6032
2009-03-02,939.0000,13.0500,27.7500,16.0133,,13.6400,,47.9200,9.2405,8676.83,120.59,-0.2655,-0.2675,-5.5480,-2.4371,,-6.4472,,-4.1600,-2.6978
2009-03-03,912.9000,12.6950,27.4900,15.7933,,13.8000,,47.6400,9.2638,8456.92,117.60,-2.7796,-2.7203,-0.9369,-1.3739,,1.1730,,-0.5843,-1.5201
2009-03-04,906.0000,12.9000,28.5000,16.1633,,14.6700,,49.1000,9.0251,8176.74,116.42,-0.7558,1.6148,3.6741,2.3428,,6.3043,,3.0646,2.0856
2009-03-05,927.0000,13.1050,27.4700,16.5833,,14.1000,,47.6700,9.3121,8632.32,122.04,2.3179,1.5891,-3.6140,2.5985,,-3.8855,,-2.9124,0.0281
2009-03-06,942.1000,13.3230,27.9800,16.3033,,14.3000,,47.9700,9.1855,8653.66,122.38,1.6289,1.6635,1.8566,-1.6884,,1.4184,,0.6293,0.9610
2009-03-09,917.7000,12.9500,27.9700,15.8367,,14.0900,,46.6000,9.1778,8422.47,118.85,-2.5900,-2.7997,-0.0357,-2.8624,,-1.4685,,-2.8560,-2.0746
2009-03-10,895.6000,12.5600,29.7200,16.2233,,14.9700,,47.7800,8.8608,7935.73,111.29,-2.4082,-3.0116,6.2567,2.4416,,6.2456,,2.5322,1.4544
2009-03-11,910.4000,12.8150,28.8500,15.8200,,15.5600,,47.9000,8.7604,7975.47,112.26,1.6525,2.0302,-2.9273,-2.4861,,3.9412,,0.2512,0.2634
2009-03-12,923.7000,12.9580,30.0300,16.3133,,15.6100,,49.0000,8.5844,7929.41,111.24,1.4609,1.1159,4.0901,3.1184,,0.3213,,2.2964,2.1333
2009-03-13,929.8000,13.2300,30.6400,16.3967,,15.3900,,50.6400,8.6082,8003.90,113.89,0.6604,2.0991,2.0313,0.5108,,-1.4093,,3.3469,1.0077
2009-03-16,921.6000,12.9050,30.8100,16.2667,,15.7900,,50.7300,8.5326,7863.64,110.11,-0.8819,-2.4565,0.5548,-0.7929,,2.5991,,0.1777,-0.2855
2009-03-17,916.4000,12.6850,31.7600,16.6667,,16.6500,,50.7200,8.4018,7699.41,106.58,-0.5642,-1.7048,3.0834,2.4590,,5.4465,,-0.0197,1.3127
2009-03-18,888.7000,11.9500,32.5000,16.8133,,17.0100,,50.6600,8.0633,7165.85,96.36,-3.0227,-5.7942,2.3300,0.8800,,2.1622,,-0.1183,-0.7957
2009-03-19,958.3000,13.5000,31.8300,16.6500,,17.3000,,50.0600,7.9632,7631.13,107.50,7.8317,12.9707,-2.0615,-0.9715,,1.7049,,-1.1844,3.5796
2009-03-20,955.8000,13.8270,32.5500,16.5300,,17.1800,,51.6700,8.1542,7793.78,112.75,-0.2609,2.4222,2.2620,-0.7207,,-0.6936,,3.2161,0.6565
2009-03-23,952.1000,13.8620,34.0900,17.1600,,18.1600,,53.2300,7.9790,7596.81,110.60,-0.3871,0.2531,4.7312,3.8112,,5.7043,,3.0192,2.4216
2009-03-24,923.3000,13.3440,33.1700,17.0267,,17.7700,,52.7000,8.1128,7490.55,108.26,-3.0249,-3.7368,-2.6987,-0.7770,,-2.1476,,-0.9957,-2.3775
2009-03-25,935.4000,13.4240,33.5300,17.2267,,17.6600,,52.8600,8.0542,7533.90,108.12,1.3105,0.5995,1.0853,1.1746,,-0.6190,,0.3036,0.8431
2009-03-26,939.6000,13.6070,34.2200,17.5867,,18.1900,,52.9000,8.0088,7525.07,108.98,0.4490,1.3632,2.0579,2.0898,,3.0011,,0.0757,1.4511
2009-03-27,923.0000,13.2510,33.7500,17.5233,,17.4100,,52.8300,8.1332,7506.94,107.77,-1.7667,-2.6163,-1.3735,-0.3601,,-4.2881,,-0.1323,-1.7285
2009-03-30,915.5000,13.0230,32.8400,17.2533,,16.8800,,53.0100,8.2483,7551.32,107.42,-0.8126,-1.7206,-2.6963,-1.5408,,-3.0442,,0.3407,-1.5985
2009-03-31,922.6000,12.9750,33.4100,17.3667,,17.1700,,52.6000,8.1685,7536.26,105.99,0.7755,-0.3686,1.7357,0.6569,,1.7180,,-0.7734,0.7917
2009-04-01,926.1000,12.9650,33.7800,17.6067,,17.6300,,53.0400,7.9974,7406.39,103.69,0.3794,-0.0771,1.1074,1.3820,,2.6791,,0.8365,0.9613
2009-04-02,907.4000,13.0150,33.9000,17.8800,,17.7400,,52.9700,7.9683,7230.44,103.71,-2.0192,0.3857,0.3552,1.5524,,0.6239,,-0.1320,-0.1551
2009-04-03,895.6000,12.7250,33.0100,17.9333,,17.6100,,52.1500,,,,-1.3004,-2.2282,-2.6254,0.2983,,-0.7328,,-1.5480,-1.3125
2009-04-06,871.5000,12.1050,32.8400,17.8100,,17.3400,,52.2000,8.1787,7127.74,99.00,-2.6909,-4.8723,-0.5150,-0.6877,,-1.5332,,0.0959,-1.8370
2009-04-07,882.2000,12.2050,31.8800,17.4633,,16.9100,,51.3600,8.2671,7293.24,100.90,1.2278,0.8261,-2.9233,-1.9465,,-2.4798,,-1.6092,-0.8462
2009-04-08,884.8000,12.3350,32.3400,17.5367,,17.4400,,51.4500,8.2620,7310.22,101.91,0.2947,1.0651,1.4429,0.4199,,3.1342,,0.1752,0.9674
2009-04-09,882.2000,12.3250,32.6400,16.8867,,17.8700,,51.4100,8.2439,7272.77,101.61,-0.2938,-0.0811,0.9276,-3.7065,,2.4656,,-0.0777,-0.3167
2009-04-10,,,,,,,,,,,,,,,,,,,,
2009-04-13,894.7000,12.7630,32.5700,17.1767,,18.3000,,51.1500,8.1798,7318.47,104.40,1.4169,3.5538,-0.2145,1.7173,,2.4063,,-0.5057,1.4140
2009-04-14,890.9000,12.7600,32.1500,17.0400,,18.0700,,51.3700,8.2409,7341.82,105.15,-0.4247,-0.0235,-1.2895,-0.7956,,-1.2568,,0.4301,-0.6434
2009-04-15,892.8000,12.7950,32.8100,17.0967,,18.1300,,51.7700,8.2879,7399.44,106.04,0.2133,0.2743,2.0529,0.3325,,0.3320,,0.7787,0.6401
2009-04-16,879.3000,12.2500,33.2700,16.9267,,18.1900,,52.2000,8.4369,7418.57,103.35,-1.5121,-4.2595,1.4020,-0.9943,,0.3310,,0.8306,-0.8147
2009-04-17,867.4000,11.7850,33.7500,16.7333,,17.9300,,53.0500,,,,-1.3533,-3.7959,1.4427,-1.1422,,-1.4294,,1.6283,-0.8865
2009-04-20,887.0000,12.1000,32.9900,16.4233,,16.9900,,52.4700,8.5468,7581.01,103.42,2.2596,2.6729,-2.2518,-1.8526,,-5.2426,,-1.0933,-0.4609
2009-04-21,882.1000,12.0550,33.3400,16.6100,,17.6900,,52.4600,8.4233,7430.19,101.54,-0.5524,-0.3719,1.0609,1.1366,,4.1201,,-0.0191,0.6978
2009-04-22,891.8000,12.3000,32.7400,16.3200,,18.0800,,51.1800,8.2501,7357.44,101.48,1.0996,2.0324,-1.7996,-1.7459,,2.2046,,-2.4400,0.0252
2009-04-23,905.9000,12.7500,32.8800,16.2867,,19.6600,,51.4000,8.1129,7349.48,103.44,1.5811,3.6585,0.4276,-0.2042,,8.7389,,0.4299,2.0917
2009-04-24,913.6000,12.9150,33.0100,15.9567,,20.8100,,50.9200,,,,0.8500,1.2941,0.3954,-2.0262,,5.8494,,-0.9339,0.7731
2009-04-27,907.4000,12.9500,33.1300,16.1700,,20.7200,,50.8600,8.1588,7403.30,105.66,-0.6786,0.2710,0.3635,1.3370,,-0.4325,,-0.1178,0.0768
2009-04-28,892.8000,12.3950,33.2000,16.1567,,21.0600,,50.6500,8.0560,7192.40,99.85,-1.6090,-4.2857,0.2113,-0.0825,,1.6409,,-0.4129,-0.8298
2009-04-29,899.8000,12.7540,33.3600,16.8167,,22.6100,,51.0300,8.0547,7247.62,102.73,0.7841,2.8963,0.4819,4.0850,,7.3599,,0.7502,2.4095
2009-04-30,890.7000,12.3050,32.9200,16.8000,,22.7900,,52.3600,8.0213,7144.57,98.70,-1.0113,-3.5205,-1.3190,-0.0991,,0.7961,,2.6063,-0.7180
2009-05-01,887.6000,12.4800,33.4900,16.6833,,24.4600,,52.5900,,,,-0.3480,1.4222,1.7315,-0.6944,,7.3278,,0.4393,1.1974
2009-05-04,901.6000,13.0930,33.8100,16.9467,,25.2100,,53.7600,7.9555,7172.68,104.16,1.5773,4.9119,0.9555,1.5784,,3.0662,,2.2248,2.1058
2009-05-05,903.7000,13.4020,34.5400,16.8200,,25.0000,,54.3600,7.9086,7147.00,105.99,0.2329,2.3600,2.1591,-0.7474,,-0.8330,,1.1161,0.6045
2009-05-06,910.5000,13.6920,34.4300,16.5033,,25.6300,,54.2100,7.8609,7157.35,107.63,0.7525,2.1639,-0.3185,-1.8827,,2.5200,,-0.2759,0.3824
2009-05-07,915.0000,14.0120,35.8500,16.6300,,24.9300,,54.8900,7.6515,7001.12,107.21,0.4942,2.3371,4.1243,0.7675,,-2.7312,,1.2544,1.1027
2009-05-08,914.4000,13.9350,35.9500,16.7133,,25.6400,,54.9800,,,,-0.0656,-0.5495,0.2789,0.5011,,2.8480,,0.1640,0.4201
2009-05-11,913.0000,13.8900,35.3500,16.8767,,25.5300,,54.1100,7.7906,7112.82,108.21,-0.1531,-0.3229,-1.6690,0.9773,,-0.4290,,-1.5824,-0.3854
2009-05-12,923.5000,14.1950,35.9000,16.9667,,26.0900,,55.0000,7.9337,7326.77,112.62,1.1501,2.1958,1.5559,0.5333,,2.1935,,1.6448,1.4056
2009-05-13,925.5000,14.0000,35.1500,16.6767,,24.4700,,55.1500,7.8428,7258.51,109.80,0.2166,-1.3737,-2.0891,-1.7092,,-6.2093,,0.2727,-1.5525
2009-05-14,928.0000,14.0200,35.1200,16.3667,,25.0000,,55.0200,7.9073,7337.97,110.86,0.2701,0.1429,-0.0854,-1.8589,,2.1659,,-0.2357,-0.0091
2009-05-15,930.9000,13.9900,34.1700,16.0500,,24.5900,,55.4100,,,,0.3125,-0.2140,-2.7050,-1.9348,,-1.6400,,0.7088,-0.9392
2009-05-18,921.3000,13.8100,34.6700,16.6400,,26.0300,,56.0500,7.6682,7064.71,105.90,-1.0313,-1.2866,1.4633,3.6760,,5.8560,,1.1550,1.2831
2009-05-19,926.3000,14.1100,34.5300,16.4533,,25.9800,,55.8900,7.5849,7025.89,107.02,0.5427,2.1723,-0.4038,-1.1218,,-0.1921,,-0.2855,0.1083
2009-05-20,937.0000,14.2700,34.7300,16.3133,,26.6600,,55.8700,7.4993,7026.84,107.02,1.1551,1.1340,0.5792,-0.8509,,2.6174,,-0.0358,0.7667
2009-05-21,950.8000,14.4350,34.6200,16.3700,,25.8000,,54.9900,7.4068,7042.39,106.92,1.4728,1.1563,-0.3167,0.3474,,-3.2258,,-1.5751,0.0881
2009-05-22,958.5000,14.6830,34.3400,16.4167,,26.0600,,54.7700,,,,0.8098,1.7180,-0.8088,0.2851,,1.0078,,-0.4001,0.4599
2009-05-25,,,,,,,,,7.5393,,,,,,,,,,,
2009-05-26,953.1000,14.5880,34.8500,16.6667,,25.9400,,55.2600,7.7230,7360.79,112.66,-0.5634,-0.6470,1.4851,1.5228,,-0.4605,,0.8946,0.3127
2009-05-27,953.2000,14.8530,33.6700,16.4400,,25.6800,,54.2200,7.6789,7319.53,114.05,0.0105,1.8166,-3.3859,-1.3600,,-1.0023,,-1.8820,-0.9145
2009-05-28,961.5000,15.1500,33.7800,16.5167,,26.8500,,54.5300,7.5380,7247.79,114.20,0.8707,1.9996,0.3267,0.4663,,4.5561,,0.5717,1.2673
2009-05-29,978.8000,15.6000,34.5700,16.5800,,27.6000,,55.1600,,,,1.7993,2.9703,2.3387,0.3835,,2.7933,,1.1553,1.8566
2009-06-01,978.6000,15.7250,34.6500,16.8633,,28.9600,,55.7800,7.4912,7330.89,117.80,-0.0204,0.8013,0.2314,1.7089,,4.9275,,1.1240,1.1435
2009-06-02,983.2000,15.9450,35.0500,16.6433,,28.6900,,56.2100,7.6990,7569.66,122.76,0.4701,1.3990,1.1544,-1.3046,,-0.9323,,0.7709,0.2320
2009-06-03,964.5000,15.3000,34.6000,16.9600,,26.9000,,56.1600,7.6405,7369.26,116.90,-1.9020,-4.0452,-1.2839,1.9027,,-6.2391,,-0.0890,-1.7487
2009-06-04,981.2000,15.8830,34.3800,16.9567,,27.4600,,55.8400,7.8121,7665.23,124.08,1.7315,3.8105,-0.6358,-0.0196,,2.0818,,-0.5698,1.0982
2009-06-05,961.7000,15.3760,34.7700,17.0233,,27.2200,,55.9300,,,,-1.9874,-3.1921,1.1344,0.3932,,-0.8740,,0.1612,-0.8206
2009-06-08,951.7000,14.9430,34.1000,16.9367,,27.0000,,55.6300,7.6414,7272.32,114.19,-1.0398,-2.8161,-1.9270,-0.5091,,-0.8082,,-0.5364,-1.2592
2009-06-09,954.0000,15.1280,33.9100,16.8700,,27.8600,,55.7000,7.7129,7358.11,116.68,0.2417,1.2380,-0.5572,-0.3936,,3.1852,,0.1258,0.4539
2009-06-10,954.0000,15.2130,33.9100,16.6867,,27.9100,,55.6600,7.5943,7244.96,115.53,0.0000,0.5619,0.0000,-1.0867,,0.1795,,-0.0718,-0.1150
2009-06-11,961.3000,15.4810,34.3800,16.4400,,28.2900,,56.0500,7.6785,7381.34,118.87,0.7652,1.7616,1.3860,-1.4782,,1.3615,,0.7007,0.6566
2009-06-12,940.1000,14.8650,34.2900,16.6133,,27.3700,,56.0600,,,,-2.2053,-3.9791,-0.2618,1.0543,,-3.2520,,0.0178,-1.4253
2009-06-15,926.9000,14.0200,32.9600,16.1533,,25.8200,,54.7500,7.8323,7259.76,109.81,-1.4041,-5.6845,-3.8787,-2.7689,,-5.6631,,-2.3368,-3.2384
2009-06-16,931.6000,14.1200,32.9800,16.0833,,25.4700,,54.6200,7.8478,7311.01,110.81,0.5071,0.7133,0.0607,-0.4334,,-1.3555,,-0.2374,-0.0094
2009-06-17,935.4000,14.2690,33.4300,16.1867,,25.1200,,55.2000,7.9019,7391.44,112.75,0.4079,1.0552,1.3645,0.6425,,-1.3742,,1.0619,0.5368
2009-06-18,934.0000,14.2290,33.8500,16.2267,,24.8100,,55.7900,7.9092,7387.19,112.54,-0.1497,-0.2803,1.2564,0.2471,,-1.2341,,1.0688,0.1244
2009-06-19,935.6000,14.1890,33.7100,16.0567,,25.5000,,56.0900,,,,0.1713,-0.2811,-0.4136,-1.0477,,2.7811,,0.5377,0.1307
2009-06-22,920.6000,13.6940,33.2200,16.1967,,23.3000,,55.4900,7.8925,7265.84,108.08,-1.6032,-3.4886,-1.4536,0.8719,,-8.6275,,-1.0697,-2.1776
2009-06-23,923.9000,13.8340,33.5600,16.1167,,24.4800,,55.0100,7.9144,7312.11,109.49,0.3585,1.0223,1.0235,-0.4939,,5.0644,,-0.8650,0.8961
2009-06-24,934.1000,13.8990,33.6100,16.1700,,24.5800,,55.4600,7.8969,7376.49,109.76,1.1040,0.4699,0.1490,0.3309,,0.4085,,0.8180,0.5986
2009-06-25,939.1000,13.9940,35.3300,16.3833,,25.7500,,56.2700,7.8283,7351.56,109.55,0.5353,0.6835,5.1175,1.3193,,4.7600,,1.4605,2.1374
2009-06-26,940.7000,14.1170,35.2800,16.2100,,26.0500,,56.6000,,,,0.1704,0.8789,-0.1415,-1.0580,,1.1650,,0.5865,0.1262
2009-06-29,940.4000,13.9470,35.0300,16.2533,,26.0500,,56.9600,7.7059,7246.63,107.47,-0.0319,-1.2042,-0.7086,0.2673,,0.0000,,0.6360,-0.1931
2009-06-30,927.1000,13.5740,34.6400,16.1467,,25.6000,,56.8000,7.5751,7022.87,102.82,-1.4143,-2.6744,-1.1133,-0.6563,,-1.7274,,-0.2809,-1.3285
2009-07-01,941.0000,13.7400,34.9600,16.1233,,25.8000,,57.0700,7.8078,7347.14,107.28,1.4993,1.2229,0.9238,-0.1445,,0.7812,,0.4754,0.8897
2009-07-02,930.7000,13.3930,33.9000,15.9300,,25.5400,,55.9800,7.8151,7273.51,104.67,-1.0946,-2.5255,-3.0320,-1.1991,,-1.0077,,-1.9099,-1.6990
2009-07-03,,,,,,,,,,,,,,,,,,,,
2009-07-06,924.0000,13.2270,33.5700,15.9100,,24.0600,,56.6200,7.9472,7343.21,105.12,-0.7199,-1.2394,-0.9735,-0.1256,,-5.7948,,1.1433,-1.2095
2009-07-07,928.8000,13.2090,33.4900,15.9467,,23.8000,,56.2300,7.9696,7402.16,105.27,0.5195,-0.1361,-0.2383,0.2305,,-1.0806,,-0.6888,-0.0424
2009-07-08,909.0000,12.8410,33.4200,16.1233,,23.2700,,57.0800,7.8309,7118.29,100.56,-2.1318,-2.7860,-0.2090,1.1079,,-2.2269,,1.5117,-0.9984
2009-07-09,915.9000,12.9240,33.0000,16.0267,,23.5100,,56.6900,7.9299,7263.00,102.49,0.7591,0.6464,-1.2567,-0.5995,,1.0314,,-0.6833,0.0470
2009-07-10,912.2000,12.6370,33.3200,15.8567,,23.4300,,56.9300,,,,-0.4040,-2.2207,0.9697,-1.0607,,-0.3403,,0.4234,-0.4263
2009-07-13,922.2000,12.7850,32.9300,15.9433,,23.9100,,57.7200,7.8657,7253.75,100.56,1.0963,1.1712,-1.1705,0.5466,,2.0487,,1.3877,0.7231
2009-07-14,922.5000,12.8550,32.9100,16.0433,,24.3800,,58.2300,7.7670,7165.06,99.84,0.0325,0.5475,-0.0607,0.6272,,1.9657,,0.8836,0.4907
2009-07-15,939.1000,13.2030,33.4900,16.1833,,25.3900,,58.9600,7.7900,7315.59,102.85,1.7995,2.7071,1.7624,0.8726,,4.1427,,1.2536,1.9819
2009-07-16,935.1000,13.2300,33.7600,16.1700,,25.7300,,59.2500,7.8389,7330.16,103.71,-0.4259,0.2045,0.8062,-0.0824,,1.3391,,0.4919,0.2296
2009-07-17,937.2000,13.3980,33.5300,16.1633,,25.4400,,59.2300,,,,0.2246,1.2698,-0.6813,-0.0412,,-1.1271,,-0.0338,-0.0494
2009-07-20,948.5000,13.6200,33.7200,16.2733,,26.7800,,59.0600,7.6282,7235.35,103.90,1.2057,1.6570,0.5667,0.6805,,5.2673,,-0.2870,1.4367
2009-07-21,946.6000,13.4730,34.4500,16.2867,,26.6500,,59.4900,7.5906,7185.26,102.27,-0.2003,-1.0793,2.1649,0.0819,,-0.4854,,0.7281,0.2150
2009-07-22,953.0000,13.6950,33.7900,16.3900,,26.6000,,59.1900,7.5057,7152.93,102.79,0.6761,1.6477,-1.9158,0.6345,,-0.1876,,-0.5043,0.1143
2009-07-23,954.5000,13.7650,34.2800,16.2533,,27.4800,,60.2200,7.4637,7124.10,102.74,0.1574,0.5111,1.4501,-0.8338,,3.3083,,1.7402,0.7631
2009-07-24,952.8000,13.8700,34.6800,16.3133,,27.1900,,61.5100,,,,-0.1781,0.7628,1.1669,0.3692,,-1.0553,,2.1421,0.3520
2009-07-27,953.3000,13.9850,35.1500,16.3233,,27.3900,,61.2700,7.4833,7133.83,104.65,0.0525,0.8291,1.3553,0.0613,,0.7356,,-0.3902,0.4428
2009-07-28,939.0000,13.7350,35.0700,16.3067,,27.3500,,60.9200,7.5055,7047.66,103.09,-1.5001,-1.7876,-0.2276,-0.1021,,-0.1460,,-0.5712,-0.8051
2009-07-29,927.2000,13.2530,34.9000,16.4567,,26.5300,,61.1600,7.4070,6867.77,98.16,-1.2567,-3.5093,-0.4847,0.9199,,-2.9982,,0.3940,-1.0815
2009-07-30,934.9000,13.4780,35.0500,16.6600,,27.1200,,61.7900,7.1805,6713.05,96.78,0.8305,1.6977,0.4298,1.2356,,2.2239,,1.0301,1.1252
2009-07-31,953.7000,13.9330,34.8900,16.6267,,27.6500,,60.8900,,,,2.0109,3.3759,-0.4565,-0.2001,,1.9543,,-1.4565,1.0492
2009-08-03,956.6000,14.2450,34.9600,16.6133,,29.2300,,61.1000,7.1236,6814.44,101.48,0.3041,2.2393,0.2006,-0.0802,,5.7143,,0.3449,1.1236
2009-08-04,967.5000,14.6880,35.0600,16.6167,,28.5600,,61.0600,7.1256,6894.02,104.66,1.1395,3.1099,0.2860,0.0201,,-2.2922,,-0.0655,0.5045
2009-08-05,964.2000,14.7530,34.7000,16.4000,,28.5800,,60.4500,7.1468,6890.94,105.44,-0.3411,0.4425,-1.0268,-1.3039,,0.0700,,-0.9990,-0.5476
2009-08-06,960.7000,14.6380,34.4200,16.3267,,28.3600,1.6180,59.9300,7.1640,6882.45,104.87,-0.3630,-0.7795,-0.8069,-0.4471,,-0.7698,,-0.8602,-0.5993
2009-08-07,957.3000,14.6610,34.8900,16.4300,,28.0900,1.6430,59.9000,,,,-0.3539,0.1571,1.3655,0.6329,,-0.9520,1.5451,-0.0501,0.2976
2009-08-10,945.0000,14.3480,33.8300,16.5733,,27.8200,1.5970,60.7200,7.3133,6911.07,104.93,-1.2849,-2.1349,-3.0381,0.8724,,-0.9612,-2.7998,1.3689,-1.2506
2009-08-11,945.8000,14.3380,33.6700,16.6800,,26.7900,1.5670,60.2200,7.1991,6808.91,103.22,0.0847,-0.0697,-0.4730,0.6436,,-3.7024,-1.8785,-0.8235,-0.6099
2009-08-12,950.7000,14.5780,32.9400,16.8367,,26.7700,1.6000,60.5900,7.1540,6801.31,104.29,0.5181,1.6739,-2.1681,0.9392,,-0.0747,2.1059,0.6144,0.3683
2009-08-13,954.7000,14.9800,32.8700,17.2933,,28.8500,1.6550,60.3200,7.1709,6846.06,107.42,0.4207,2.7576,-0.2125,2.7123,,7.7699,3.4375,-0.4456,2.0173
2009-08-14,947.0000,14.7150,32.8800,17.2633,,28.4700,1.6600,60.0800,,,,-0.8065,-1.7690,0.0304,-0.1735,,-1.3172,0.3021,-0.3979,-0.5871
2009-08-17,934.3000,13.9710,32.7100,17.1900,,27.8200,1.6220,59.8200,7.2182,6743.96,100.85,-1.3411,-5.0561,-0.5170,-0.4248,,-2.2831,-2.2892,-0.4328,-1.6027
2009-08-18,937.7000,13.9560,32.8400,17.1200,,28.1100,1.7070,59.8000,7.1683,6721.72,100.04,0.3639,-0.1074,0.3974,-0.4072,,1.0424,5.2404,-0.0334,0.7252
2009-08-19,943.3000,13.8710,32.9500,17.2233,,28.3300,1.7890,60.3700,7.1444,6739.31,99.10,0.5972,-0.6091,0.3350,0.6036,,0.7826,4.8038,0.9532,0.8855
2009-08-20,940.3000,13.8760,33.1500,17.2367,,28.6200,1.7760,60.9500,7.0065,6588.21,97.22,-0.3180,0.0360,0.6070,0.0774,,1.0237,-0.7267,0.9607,0.1349
2009-08-21,953.2000,14.1600,33.4500,17.1200,,28.9700,1.7820,61.0300,,,,1.3719,2.0467,0.9050,-0.6769,,1.2229,0.3378,0.1313,0.8249
2009-08-24,942.3000,14.1910,33.7300,17.1833,,28.9600,1.7500,61.2800,7.0661,6658.39,100.28,-1.1435,0.2189,0.8371,0.3699,,-0.0345,-1.7957,0.4096,-0.2483
2009-08-25,944.5000,14.3060,33.8700,17.2233,,28.7200,1.7850,61.1400,7.1373,6741.18,102.11,0.2335,0.8104,0.4151,0.2328,,-0.8287,2.0000,-0.2285,0.3556
2009-08-26,944.3000,14.2510,33.6500,17.2667,,28.1300,1.7850,60.6300,7.0966,6701.32,101.13,-0.0212,-0.3844,-0.6495,0.2516,,-2.0543,0.0000,-0.8341,-0.3988
2009-08-27,945.5000,14.2160,34.1100,17.0800,,27.7000,1.8160,60.4900,7.1209,6732.81,101.23,0.1271,-0.2456,1.3670,-1.0811,,-1.5286,1.7367,-0.2309,0.0441
2009-08-28,957.0000,14.7840,33.6000,17.0433,,27.8400,1.8470,60.2900,,,,1.2163,3.9955,-1.4952,-0.2147,,0.5054,1.7070,-0.3306,0.7016
2009-08-31,951.7000,14.8980,33.4600,16.9567,,26.5800,1.8200,60.4400,7.2819,6930.18,108.49,-0.5538,0.7711,-0.4167,-0.5085,,-4.5259,-1.4618,0.2488,-0.8548
2009-09-01,954.7000,15.0350,32.8800,16.9900,,26.0800,1.7850,59.9400,7.2243,6897.04,108.62,0.3152,0.9196,-1.7334,0.1966,,-1.8811,-1.9231,-0.8273,-0.5229
2009-09-02,976.6000,15.3400,33.0100,16.9733,,25.6000,1.7680,59.7600,7.2290,7059.84,110.89,2.2939,2.0286,0.3954,-0.0981,,-1.8405,-0.9524,-0.3003,0.5924
2009-09-03,995.8000,16.2680,32.6400,17.2467,,26.4800,1.7450,59.6900,7.1272,7097.27,115.95,1.9660,6.0495,-1.1209,1.6104,,3.4375,-1.3009,-0.1171,1.5439
2009-09-04,994.9000,16.2630,33.0000,17.2267,,26.8600,1.7760,60.3200,,,,-0.0904,-0.0307,1.1029,-0.1160,,1.4350,1.7765,1.0555,0.5434
2009-09-07,,,,,,,,,7.0302,,,,,,,,,,,
2009-09-08,997.9000,16.4880,32.8300,17.1333,,28.3300,1.7700,60.5700,7.0110,6996.28,115.60,0.3015,1.3835,-0.5151,-0.5418,,5.4728,-0.3378,0.4145,0.6633
2009-09-09,995.3000,16.4430,32.8800,17.0367,,27.7700,1.7260,60.9200,6.9932,6960.33,114.99,-0.2606,-0.2729,0.1523,-0.5642,,-1.9767,-2.4859,0.5778,-0.6010
2009-09-10,995.4000,16.6500,32.8200,17.0100,,28.4800,1.7050,60.6600,6.9821,6949.98,116.25,0.0101,1.2589,-0.1825,-0.1565,,2.5567,-1.2167,-0.4268,0.2201
2009-09-11,1004.9000,16.6760,32.8200,16.9067,,28.0200,1.6880,60.4200,,,,0.9544,0.1562,0.0000,-0.6075,,-1.6152,-0.9971,-0.3957,-0.1243
2009-09-14,999.9000,16.6010,33.1300,16.7933,,28.2700,1.6650,60.3400,6.9387,6938.01,115.19,-0.4976,-0.4498,0.9446,-0.6704,,0.8922,-1.3626,-0.1324,-0.1884
2009-09-15,1005.0000,16.9780,32.7500,16.6433,,29.3800,1.7180,60.1500,6.8645,6898.82,116.55,0.5100,2.2710,-1.1470,-0.8932,,3.9264,3.1832,-0.3149,0.7876
